omega_a,omega_c,ta,dic
1.7165600138817512,2.704624012226343,2257.628836018299,2126.47510809153
1.6981739046976299,2.6708533792610343,2293.9139767479473,2165.861433379881
1.6344313148898502,2.5696477170024727,2290.9538679021543,2168.385800531799
1.9027915744771904,2.991051875005921,2466.4639193147473,2322.398276236152
1.9875339544526636,3.122970347113615,2533.0024924359004,2382.9355780740125
1.9020787385045783,2.9907320720971957,2494.59355088598,2351.1047536743395
2.0308692624339364,3.193572256732365,2589.567648114309,2436.933930792733
1.9619140575168903,3.0857848758393884,2522.6543340574117,2374.8560357755928
1.9848766499863497,3.124329980274931,2498.7460846892086,2347.9200229816947
1.9696069728892693,3.0960560146680796,2389.2912564937787,2236.9452151441146
1.8819018700455916,2.9578373086253307,2294.1601455959135,2146.7849757679187
1.8107447702425765,2.844925741041583,2258.5658471159963,2117.0680035564455
1.8311345168899456,2.876419332131949,2368.0938766123963,2228.6205023124157
1.602040908476348,2.514785626062175,2245.8616269022923,2125.247116923776
1.7398787144604733,2.730851585375597,2386.4733416106837,2256.429412805643
1.7376802223079013,2.7275086736446132,2411.1827914080004,2281.8946858500944
1.9961770972869752,3.1333636966277023,2613.775713167137,2465.392497528201
2.070533628545016,3.2512138797799808,2676.984350453909,2523.237966838547
1.989354908921805,3.125728082199775,2651.9756496532777,2505.263926766913
2.138118833778375,3.361036830049745,2757.7369720075335,2600.01411008111
2.2499961447765378,3.5351910558779798,2851.0915433775604,2686.7415244091853
2.085106091864115,3.2779525402414667,2682.7081051585274,2528.42784758657
1.9801205931428754,3.1069924940367324,2507.2658967868883,2358.5801680200357
1.7791120150510444,2.794160114331399,2327.4702935804908,2193.2194931538565
1.6566967550093135,2.6062071907544717,2284.9339611474456,2161.3343893938218
1.7634058834118636,2.770637210180603,2394.5032306394833,2262.9194419437977
1.8370951277632193,2.8823806011408384,2470.3167198125548,2333.817074622973
1.8458667693198116,2.8974343665592732,2509.628609650872,2372.596088431667
1.9961213213928533,3.132457834667028,2611.1854455059456,2462.495520766595
2.067878728366303,3.2467501369377176,2685.977456631593,2532.181092006514
2.0403451923065883,3.203457725982424,2686.928355664229,2536.1212322125575
2.0724808268999375,3.2546851105785146,2707.6041933368565,2554.2631494225243
2.2168706354258676,3.4813682549575944,2820.779510210116,2657.6366740414196
2.35045982634537,3.689866958009821,2821.987940315083,2646.1458529461474
2.274881066737488,3.5692373350132454,2698.188913853333,2525.5131623743982
2.137795265642541,3.3522193802433016,2597.427622547274,2434.9443539526555
1.988345501385401,3.116662025317415,2528.799643458363,2378.8360566237375
1.9587615192587013,3.0715063304372188,2580.9022319887217,2435.60702466762
1.9060306265778078,2.9877914135092682,2601.2886231108228,2462.217917242752
2.2281408753883416,3.493685884494115,2859.353106861976,2696.822724411488
2.1957210517678236,3.4422168281515795,2848.0884485752517,2688.3387260267546
2.16900467272058,3.4005431981704106,2867.448644780259,2710.931308240501
2.2649913854718635,3.553984581560467,2918.3686561357686,2753.483846120195
2.316827941418978,3.6378735192506673,2971.885766230896,2803.21912623221
2.1454403239105235,3.3690708494556505,2892.801810345131,2738.700931716072
2.301634770346961,3.6120510594155895,2979.775598234163,2813.8426583052797
2.200436650743222,3.449853319248464,2822.2528528016824,2662.1671838989296
1.9423144209029035,3.0437152837045445,2608.0884337282396,2467.085294507838
1.8173206075849087,2.850526174144277,2516.2052174460346,2384.3673383895934
1.869341847544794,2.931971874977926,2554.00146071767,2417.6990883809976
1.8378068053658487,2.8801166411319272,2557.2569331299455,2423.5413393835397
1.860546473420294,2.9157792669459446,2638.3540085099053,2505.2939229683216
2.0590201282302756,3.2290900846956787,2798.4795969659913,2649.9368958513624
2.189323726771753,3.43368437237663,2872.838785561145,2713.7951634919646
2.0545233052753353,3.2235233454730685,2790.9271647156697,2641.9812470337397
2.3924941387770526,3.7534761345659313,3041.683894570722,2868.2895544681996
2.376635873090697,3.728160918344705,2995.1134209438405,2822.3735437517084
2.4106049173757182,3.7801782378372044,2942.9481937535256,2766.0909430649535
2.1713588876493044,3.4043680061901505,2725.839036790432,2564.5916661641804
2.1963198917702296,3.4406908017364333,2623.633962041311,2458.906391689517
2.2054081277105544,3.45768722340133,2660.067102203121,2497.016697455101
2.127066468624589,3.3324832431043645,2704.6498350790475,2548.9645337982106
2.026890076361159,3.1751222449255816,2710.6480179889586,2564.699853385101
2.1217429377699886,3.3230177825830762,2842.171356251285,2691.6023860578803
2.2433818463116726,3.5139276404123625,2988.8484203553985,2831.6107672491985
2.4125218159690824,3.778692086745138,3128.6197090533974,2959.751059824827
2.004708900151537,3.1403936635059218,2870.9506788154267,2733.2380042099617
2.148051266983653,3.3659594917324402,2949.4746178846985,2799.375025409816
nan,nan,nan,nan
2.028229175280003,3.178221042195328,2732.652108847051,2586.7280501397145
2.120354207400288,3.3220764651939843,2811.520025301926,2659.7365323294453
2.226123207949754,3.4923807226539223,2795.5023878664706,2633.7901132613274
1.967317010627136,3.085846334289627,2563.313359887569,2419.220520402798
1.8776405715054203,2.9447782338237385,2498.56284221474,2360.0943476483526
2.0850430471130457,3.268178224498935,2658.3326026927466,2503.7911937911463
2.01946446922694,3.1645011296145436,2681.3082080007634,2533.977652271793
2.0839447899407277,3.2643627872591634,2775.3716802873205,2625.4896912052873
2.194362952964015,3.4382253409047006,2880.5893386914463,2722.992097038193
2.2238735067075637,3.4851346251016317,2905.2413795622556,2744.931101238416
2.26594221827023,3.5538174734383947,2969.9764207583485,2807.08625927618
2.5602421333861125,4.0102969125009125,3094.869617551016,2909.043980373444
2.621445826412674,4.10523457910598,3066.5262174788586,2873.874711856639
2.5847224915477196,4.046648622803026,3021.2094830645524,2830.933862051157
2.4573389217083097,3.847053879012774,2825.567419469122,2642.391964934854
2.316175642917343,3.626763707796709,2745.771713934566,2573.4718847576773
2.373438258911705,3.716799649790558,2846.5089766288093,2672.49979467292
2.336972624748796,3.65927388957492,2919.0949477046656,2750.6640100802956
2.396912700982045,3.7518769611753555,3047.848470013684,2877.959841502123
2.318703442678293,3.6294149040969765,3029.3103108997348,2866.547190494812
2.3895685199897394,3.7433606044825076,3158.5237143303107,2992.747965266766
2.570690729327061,4.026040293525669,3307.2382251628555,3128.618551762433
2.3162677285462667,3.6266933350961583,3081.0378713487794,2919.4263294990647
2.2847263710272796,3.58018999548135,3034.1363630738897,2872.6267939892496
2.6362179402302797,4.1304076240646665,3342.0577753057564,3157.491542094283
2.041655273300323,3.198485306246309,2824.5646598986937,2680.0100937381126
2.2678332439233393,3.5526326909690304,2933.9948197172735,2770.7587383844225
2.3926749077014406,3.7467189862342534,2950.850936621758,2777.6542253092134
2.3903254428715197,3.7408881758344297,2921.7611877072945,2748.6795797771233
2.2017350741282415,3.446428533401358,2807.904128306375,2647.789197265051
2.24427078935589,3.5134600353038645,2884.0263375370455,2721.9398927510533
2.506757722742338,3.9212909320316833,3082.7145745273906,2902.6745898730046
2.371789673771517,3.7098008197659174,3067.246661267148,2899.9833051669216
2.390518731653069,3.7406223850906644,3138.69620740949,2971.8117846849327
2.3298709794080286,3.6447620342665545,3044.43762755729,2880.055259424035
2.7196593517961087,4.253576077018044,3239.3668697872577,3043.639022786563
2.637232220844753,4.127502620486564,3206.4640524051283,3017.0402184210434
2.6255736468846402,4.104729655591753,3103.492946588034,2912.309181173704
2.5902691494974155,4.049539968171811,2942.0552226734912,2749.7703794338117
2.6159409912288707,4.093066855123475,3020.85723109745,2830.4287149740494
2.5418142900683622,3.9765042221512967,3035.636899853718,2852.6409089330677
2.447837689761682,3.828275585048951,3053.4471573890605,2879.3190575822327
2.607529948267918,4.082358077132854,3219.5798865153106,3034.910964122769
2.59285662436636,4.056251059822428,3307.822081419325,3127.187690380137
2.76431471150552,4.322623065824872,3491.783931491076,3301.35006598395
2.691279540632172,4.210330698865291,3422.109335752421,3235.9746044093918
2.5809820236253276,4.03609686279577,3365.789334698057,3189.043711324399
2.6199719593073247,4.09803536397116,3358.1320759108917,3176.5347519692573
2.57024926944525,4.023666152989686,3391.3224974394057,3214.590987589317
2.6022120331081595,4.074994082830935,3371.8747984700226,3190.929848631065
2.682755244169293,4.199372550133537,3330.6343551542423,3140.7854641844074
2.690863559438944,4.211929817429237,3240.186375753311,3049.27682247512
2.545875003633146,3.981897348558997,3104.051329545309,2922.6936739295083
2.5270705673570952,3.952569240912051,3143.1027627855083,2963.9488363940454
2.2597468892896138,3.53639323428396,2965.0107599340777,2803.8681774439806
2.4393829919149703,3.8170231298299955,3103.7649158376066,2929.4482671711235
2.5431174920769184,3.9818972726213624,3238.9475681085933,3058.764065376887
2.912870261899748,4.5538441792369015,3502.9838509524984,3297.849653498122
2.610594342992585,4.084521370019348,3303.270563271531,3119.5249175234985
2.449549104569879,3.8380218942545614,3213.6481623145123,3040.9430229383424
2.487046415152061,3.8934455213097627,3295.273726410656,3122.896228219833
2.7666693997982015,4.332315226102568,3507.0560030899874,3314.531450332263
2.4612568333695446,3.855681500744357,3257.810993409321,3085.91015720156
2.447472933091344,3.8315214057646982,3160.3069246526948,2986.5105431742677
2.568513186395596,4.01479113915261,3153.867403212357,2970.596049263773
2.3652699263768784,3.69701222572549,3099.3270239606977,2934.40045389891
2.1286162752864644,3.3272525140227964,2929.1032678805896,2781.8268100853047
2.1524479233791443,3.3671858900134777,3008.2936445349746,2860.4744367548215
2.0733237466692955,3.241400496631936,3087.1715168533333,2951.0227783632827
2.5571761226863274,3.9975214476896905,3461.975213877491,3290.900743025184
2.412189610807592,3.77276469899263,3335.3759116720216,3173.3053756831746
1.863401417506562,2.91373932649652,2931.30138354314,2810.7063345872466
1.7199597080474613,2.690049114163644,2779.3895859157133,2667.9527348311094
2.079894052714759,3.2543315357559455,3047.862386047967,2907.9549308257115
1.9800533428396874,3.100349665887267,2958.8377559508176,2825.1391395569744
2.13210541354951,3.339236106159729,3027.5184080907025,2880.382804074955
2.1666917499188427,3.3892025961028867,2971.7109344888745,2821.6761445347984
1.9239084619866793,3.0099688562878377,2779.273931964298,2647.0393808649296
1.8424015372304416,2.8823805593839342,2690.136235437475,2562.6853896615125
1.9131307051086948,2.9941010106341412,2810.216377634821,2678.1766980131306
2.070611760504419,3.2431134073277277,2954.5166556136214,2810.996822033275
2.1482917294349133,3.365845681954443,3073.9363483563498,2926.9084396761073
2.075535307630546,3.2498120188765762,3042.874651251023,2902.7509197839195
2.1856452998203135,3.4226854713476316,3161.533728972981,3014.352523535826
nan,nan,nan,nan
1.943752247492126,3.045587448464343,2802.526065601126,2665.6716401274443
2.2045460313520517,3.4555630044039973,3124.0082224740854,2972.256350060625
2.187878905149023,3.4291589952387898,3054.3327777523723,2901.6690197710977
1.8998934926057898,2.9753644154786434,2773.49427899678,2641.445857689675
2.1817242048827468,3.415362586045316,2965.227293258492,2813.4151575408196
1.8318060061964607,2.86782732422146,2768.326792807988,2645.258050912479
2.042378996911158,3.197191010528511,3029.9745137961195,2893.7985146972983
1.9037087583915884,2.9816850535616015,2932.36942855183,2806.331972627163
2.000041315590394,3.1300252216628306,3026.2766267549314,2894.372040779246
2.1417273603111155,3.352630979653537,3161.862360163657,3020.2973840917457
2.135945233601391,3.343617413783019,3176.607088195972,3036.221206082394
1.7857442434351676,2.795329276117305,2890.4294038963817,2776.0361218277453
1.7718036039255929,2.77491062124302,2915.8860437669737,2803.3518942716832
1.9736402557615895,3.0914646979083087,3016.64570165769,2885.9662858099186
1.8305878818713623,2.8676800557408275,2849.893021760277,2727.5721004201714
1.8789599131086558,2.9442458965684266,2857.2378275656847,2729.7328295910283
2.036072789419569,3.182120234264213,2899.6243499285624,2759.760052099045
1.805722231632686,2.821034571240188,2699.2582933430626,2576.383038389701
1.674445917973175,2.618437961231581,2598.2947215108893,2483.8546412337973
2.0823037829787667,3.2600717453357926,2902.589989992777,2756.0700631680156
2.1923093038049424,3.4351604609286497,3004.7762172361076,2850.455973024208
2.2199400881088223,3.47635756695946,3050.143811374239,2895.0397791163373
2.2278324869417454,3.4841896093655285,3027.8704918208896,2871.965986489788
2.099571408536679,3.2858465097774237,2919.822428688765,2772.2844146523703
1.9982227950051117,3.1291236358693513,2808.0731100318053,2666.1159743588996
2.382676283650102,3.7352355021189285,3211.5488529874124,3044.809120242394
2.373861596741142,3.7231441266138807,3278.134097337208,3114.372732338959
2.0845244799638984,3.2674635198091324,2974.366427199358,2829.1762254917676
2.057543472330808,3.218606413243531,2779.871031637063,2635.325157897745
2.235368731819984,3.4968822176014007,2874.9755901492586,2717.016684283345
2.1880372485206805,3.4240246290208334,2986.0164446156086,2835.906567434565
2.0503875778875873,3.2092541173035554,2974.464125478201,2836.219912683484
1.9894009801264567,3.1128945896805735,2986.8828013911207,2855.118396352546
1.8698824501099771,2.9269204158949944,2940.030802878882,2818.564122840526
2.142835565784382,3.3502115867905724,3055.657883995219,2910.5723352702175
1.9206625547754266,3.0016838751553716,2885.61181250579,2757.4980949800224
1.8190081508300764,2.8439221158758,2816.514052731687,2696.1859920130255
1.9259894141505403,3.0119522952555133,2919.6022574264825,2791.516112813719
2.153972385472995,3.370111631060394,3067.4019873310144,2920.624684580512
2.1596377325719387,3.3822457900585228,2999.887340323257,2848.5741086315234
2.1142585041388218,3.3104663113877546,2903.860722946094,2753.7509694996074
1.9659580660126752,3.071211659354974,2713.1769589230735,2572.8644171425026
1.7222319140871174,2.6867356611867894,2502.6305251960575,2380.38062338502
2.0276651573973443,3.16872049290021,2728.627257711699,2581.4419504227153
2.7055132633042582,4.2236632035035,3135.1101099265834,2937.354626217123
2.0370611277518016,3.176989160837245,2657.3293209166955,2507.991763004165
2.161704351334555,3.3746794386654844,2786.286236319167,2628.8685532880463
1.9625601195257698,3.0660115122803764,2717.2804440105056,2577.0563105133842
2.2321317551950304,3.4872950066493145,2930.368792955484,2771.1092762404264
1.9849785704727034,3.100681018604661,2760.171734076163,2619.795832056665
2.4015833784413085,3.7560721729547306,3075.7052004169022,2904.018643857894
2.2528349413652755,3.5202377773449833,2982.5256578614285,2823.145416248819
2.0191637446658937,3.1512926428471335,2774.472888909235,2632.00586501444
1.9144824131643416,2.9890195671931394,2695.2043158334436,2560.882871417152
1.878656020547737,2.9331318479433324,2691.741793630109,2561.481509273569
1.6540120518026225,2.582601269210812,2518.1619181977226,2404.958273130672
1.5220512480917572,2.377336477269433,2419.8599928474023,2316.190234555377
1.5525216234830717,2.428168606437225,2561.7702387465647,2459.174359619625
2.185849481614326,3.4214125796296395,3031.505859768993,2879.6983221876603
1.8948868912063337,2.962163973074211,2823.867438909593,2695.6006819209665
1.6148536975736103,2.5235950008639296,2539.4917575148925,2430.187592451021
1.7085443204688693,2.6717679774294356,2590.9709739088626,2472.498168365919
1.9939654145213077,3.1213977188050506,2805.0553101542614,2663.814647100285
1.8881551381873334,2.956196166827747,2715.1320566037602,2581.270442154257
2.063460848982254,3.224583417552937,2773.1210171405987,2625.7453243488308
2.3267117878497627,3.6464919834135068,2803.893478503762,2635.3583514357106
1.884058061461483,2.9514427890621424,2498.737597907354,2362.207125836346
1.7873542638200728,2.7992102915521375,2466.515662008889,2338.0168636974436
2.239774204585514,3.501957140951214,2793.8379203569784,2629.052958029995
2.239252140779045,3.5039168603926765,2846.9170104393165,2682.4142161521495
2.343668401757764,3.668728209262462,2955.2111078518146,2784.1931985220317
2.4577795358094963,3.8419493197746566,3024.0169209596847,2846.6318787444893
2.204645464579064,3.4495963833341117,2900.798047205598,2742.3399455970234
2.0142956040875575,3.1535253339236835,2747.496975386457,2601.7877722843286
2.039408526518995,3.193337480096177,2814.346545991038,2668.5255661584333
2.0464558963463784,3.205265338038225,2899.9927234785123,2756.5696745865434
1.8071760445692122,2.828171338672288,2625.3645965838828,2497.3791162951693
1.8423123572554174,2.880964710014383,2544.3434671806326,2410.0670391149242
2.1777138387170494,3.4093444671670254,2740.299155732104,2582.4345162644877
1.840983894145958,2.8821225240843793,2514.0378036571387,2381.8448530427113
1.6037359169612628,2.5121497159275066,2417.0574940408437,2305.176071236164
1.9575879642587186,3.0629934439941886,2761.852038965562,2624.900369203839
1.8383356065538508,2.8759095104042243,2771.89939656195,2648.139449535521
1.7254553333083105,2.697694142331373,2630.5435304628136,2513.1136166906613
nan,nan,nan,nan
1.84632283190447,2.8878875774194275,2741.1007235488005,2615.575124777545
1.9954706047835205,3.12072809899637,2866.2672514509445,2729.7030421932773
1.706086083882402,2.668682101931193,2633.8561150907904,2517.8181386954384
1.8813458306675135,2.944605985688988,2715.8649486403847,2583.192359443295
2.032631965310642,3.1829201422621547,2771.29210210541,2624.275914962307
1.9336105974084563,3.0256203763004033,2590.175102634916,2446.8947436576195
2.215456400386907,3.458130321480217,2704.369054770084,2539.26001468656
2.1327015876323276,3.326282784300784,2605.733270847628,2445.6395215697503
2.211507386971996,3.4525961064880577,2649.1553423185987,2481.9819465212577
2.304969974217693,3.5971805599060627,2705.826047191601,2531.9283205037227
2.695316356699973,4.210377378672772,3049.3087262219274,2850.0106239629786
2.4297427604890465,3.790645797377475,2876.8309593429053,2697.6795722368975
2.3221092200640117,3.6278755040932924,2796.2307072327776,2622.9289353462586
2.318238678441911,3.624141051273437,2839.5790884115363,2668.016834656717
1.9828092219817472,3.098998811444103,2570.408612513142,2421.947325218346
2.2570847352942396,3.5308637846012845,2892.7203898868756,2728.24180482754
2.2084068680419655,3.4531926516742106,2908.3293061768572,2750.0268530964754
1.7607241752882845,2.751479778656889,2432.4267677452735,2302.9056022023997
2.2544888315658262,3.527481723449071,2673.3895773517174,2506.1626083865485
2.083797821905542,3.2599872530665697,2712.0079689342656,2562.701216917551
2.2846636393218027,3.5724348007654947,2945.8194305092843,2784.68311494307
2.0379113739506125,3.1861921788207788,2863.4483125811385,2723.241747212167
1.9555632349065002,3.0575597276384,2813.341045813027,2679.0756711153354
2.2302217028103497,3.4866057831826973,2917.575664968135,2757.9799421535886
2.1530378931015908,3.3659946143422292,2878.0635260042777,2724.944559673278
2.063413400471258,3.2274689251357254,2865.351939475758,2720.343021548162
1.9496871269269014,3.0501879607931084,2700.0943534569233,2559.7987605052767
2.1985711716255003,3.438337900150905,2946.2122432399624,2791.030432952237
2.2687356328522226,3.5392408810302105,2811.6241125171673,2646.7562332611715
2.018380771201601,3.1474366895967854,2516.2291008705747,2364.7473051602196
2.414138092410308,3.766937508157477,2691.431874743082,2508.710186934982
2.211926853306576,3.4521774274838983,2571.563316210106,2404.119079651459
2.009429593316631,3.135888263965561,2404.5889672206654,2250.8836874183366
2.3641622710761885,3.6914867704588588,2640.117015052133,2459.507256626013
2.3289449474202635,3.637535164346702,2631.8666524301548,2452.90719177242
2.714331307391786,4.237891736124961,2890.8872293629847,2687.1172897524866
2.677379903821231,4.18182339089899,2952.9647492236286,2752.3949314382157
2.59170147236176,4.054083604306003,2943.845880400366,2748.6588036156336
2.4622153708071477,3.8558745005832686,2857.2968812185086,2670.0483447433403
2.1356760119427936,3.3402417749186184,2780.470396908645,2624.890471547971
1.876407136498655,2.9341672869041373,2589.1383001577997,2452.7766668799622
1.768446327828053,2.7647038546197904,2554.182894597905,2428.120298724168
1.5474901564011865,2.4193337357505924,2348.4581036742297,2238.9465203267623
2.112802145613965,3.3012698447521345,2862.9994993873465,2714.8932315216157
1.9390426924642303,3.0297408480559884,2774.287443066604,2641.7819690687647
1.842227145366386,2.8787632243909447,2658.3414764395457,2531.280598421333
2.058812752823685,3.217937598042001,2777.704287520994,2631.781801492056
2.739612047881622,4.28205197318899,3382.009105585099,3191.7976722554354
2.920036236128504,4.562951124638214,3471.737304234264,3267.534439785285
2.8083037901395116,4.387810923571578,3340.970351375876,3141.6925578236182
2.4572754044020373,3.842318778175068,3088.91964867236,2913.0275821328264
2.8277360041908346,4.420020248861548,3379.2006393776096,3178.345404742595
2.7857577314193493,4.353861127640598,3298.813036806564,3099.1136485778306
2.228831677000164,3.4822244568810277,2859.794943217688,2698.4583466308663
2.5066314942793357,3.9121143152759656,3002.421685145972,2820.216684751065
2.8637575951948255,4.4685165092474275,3166.0163168798363,2955.9074942096986
3.188383918243168,4.972318593459641,3311.811211018294,3077.0978243091363
3.103548255299662,4.838474507439659,3241.6823643922785,3012.609183136203
3.0409051620544827,4.745258722972758,3286.8757284667327,3063.6406525388634
2.495568481093576,3.8979529559720576,3003.699064556455,2821.3674457909315
3.0534898365177003,4.766530853621435,3457.2254889571273,3239.3638262862582
3.2862771117698957,5.131611025033943,3608.820640974222,3373.59812896896
2.3984021878828554,3.7504525373350845,2988.1716349553594,2813.46344587934
2.2195060044349635,3.471295557043949,2949.5815791921204,2791.0952449532615
2.8619637565691685,4.473774875492922,3386.0689837480795,3181.5960188754607
2.9247232357215824,4.572287910277142,3418.5025029542608,3209.083339445961
3.0593478159433998,4.7822110725253975,3536.8526069946033,3319.034913682784
2.5992661624564426,4.061771135021185,3213.98439979607,3028.8839019604707
2.73723172203989,4.27243485499061,3134.166036504212,2934.649254676329
2.3727738079531058,3.7039600235882886,2997.67763658852,2829.501706412633
2.147354920710291,3.354240391883526,2593.081204232796,2429.3514128638294
2.3402764688032476,3.6560153203843195,2798.0292148539324,2622.9589083695023
2.4929346503719283,3.893252120732861,3018.214570968988,2837.437007179144
2.277815456460725,3.555612393490993,2918.3630516398252,2755.5938693124917
2.3330077273492784,3.6419785775117175,2765.334698074432,2590.4271131876476
2.3008190193881433,3.5941965943032335,2752.0767988458892,2578.861110430189
2.2420129755850335,3.5029668595867216,2829.2723766892796,2665.2933529900015
2.6110136914394393,4.073701336690336,2946.2302778525473,2751.275102715805
2.563395773569229,3.9977785307927927,2830.058262301763,2635.4100730083333
2.68748731442641,4.18943563616458,2844.6764271255915,2638.940632477917
2.660240550182508,4.146367505300086,2772.5199075744003,2567.6513519187583
2.405735818806191,3.7589541348276168,2656.911617489656,2474.2501137377108
1.7423589297377224,2.720026830467898,2262.649178693773,2129.4754690389714
1.2573013380868994,1.9617069416172659,1932.518144350387,1837.302531640307
nan,nan,nan,nan
0.951426142394285,1.485361510810747,1744.2633028133573,1677.3558384082055
0.9164831803994692,1.4313350629532502,1788.1107534509745,1728.149361030725
0.8161023660393101,1.2757649142569112,1603.5059268989344,1546.088217278616
0.9081966857612191,1.4204890173790654,1753.6081387734384,1691.0789678695676
1.0471181133065681,1.6378222009019943,2013.810829160718,1946.5901138047302
1.1155074444749795,1.7445325538384024,2116.095966134362,2045.3724538770823
1.0085829632191867,1.576953941782722,2050.8488523836163,1991.0500839232245
0.8537382174457463,1.3347607595933104,1752.4452231382188,1698.8697566475432
0.7170069641934048,1.1213686908041223,1561.3961658499616,1517.5257311120022
0.7046093431721764,1.1015890963017383,1550.3132762853165,1507.4707503390825
0.689986898483889,1.0782528630564192,1541.8754979977084,1500.3708254104092
0.7301342531672673,1.1406356513648512,1609.0685941360096,1565.1162965027645
0.716800247517115,1.119794893808356,1604.3070363600743,1562.1813924057974
0.7366490296822198,1.151562927473568,1642.5602991990743,1598.8469198176274
0.7156647386001387,1.1190215800714007,1567.8326066691666,1522.628771746039
0.768561104870555,1.2026676632364792,1648.5945200695946,1599.606340789104
0.8058211312876018,1.261398763773801,1755.9920383648473,1707.2905414891366
0.7683162561781967,1.2017507602534454,1702.248718417398,1656.719399297658
0.7452815400184577,1.1649308015051245,1571.3392401782241,1521.917637412341
0.713994638651587,1.1154548048353405,1486.2415298040653,1436.651761168715
0.9601143016177351,1.4970471318920242,1673.8623661503432,1602.8480596869963
1.0134590112452813,1.5800456554064337,1761.3253339420287,1688.3363400285857
1.0243449176001183,1.5983101546125202,1809.1392069135459,1736.4007222688879
1.109861742540606,1.7327246676589756,1927.7727783630628,1849.4864047838307
1.1705732955355017,1.8267395934346604,2050.379105690335,1971.056497998207
1.0957461260697836,1.7107981509477448,1981.766835662608,1908.0850831079426
1.034869058503911,1.6172002429354704,1924.1552460690557,1854.5569596921546
1.0234926139908567,1.601417539741626,1966.4194442388155,1899.485532243702
1.1786832652742012,1.8442579515182287,2222.3520161089195,2148.1633091241774
1.1161927915731082,1.745797930176654,2160.459509752541,2091.6095002338393
0.8968222756565973,1.4021372950270858,1806.028199210882,1748.0118674153784
0.6915138315848732,1.0803488001950754,1508.1493004244755,1464.0314958341894
0.6356306573982465,0.9929911298129637,1436.8843107558673,1397.3116462691933
0.7111877527770606,1.1115282296229463,1554.3520631375213,1510.8306750165837
0.7291704775619562,1.1396396973460705,1595.1525133514501,1551.4291907686247
0.7820826860608069,1.2219347221299326,1691.0929373165568,1644.614214927355
0.8126679412637949,1.2694097318838566,1738.3470861933365,1689.968674241837
0.8053318624620383,1.2579303134676134,1750.4878251692805,1703.8595801311742
0.8245384853079566,1.2885420515602386,1753.1836050049394,1703.2482825299878
0.7527927790410011,1.1770011735739536,1614.3860578861045,1566.386447267819
0.8582194739364427,1.3428042983108717,1778.4987080490541,1724.344427769625
0.9400411750492601,1.469869443505568,1889.4422837474779,1830.487749815324
0.8202287998406393,1.2808966414278562,1697.2712239365928,1645.0380526898982
0.793654382047993,1.238189322960021,1599.17327186317,1545.4371012831234
0.7489596359801923,1.1663958343510463,1452.6924075521872,1397.8542091354848
0.8914347083050718,1.3884756807866434,1616.8468706646715,1552.2694890668672
0.9679496120905162,1.508621830803637,1709.7147639109678,1640.0481802135985
1.07548322615519,1.6773329083633397,1834.0831908414398,1755.982687193569
1.2949173970266319,2.020425745298916,2121.2597592648112,2030.327990721771
1.3391563265700759,2.093017986917182,2233.9359329769536,2141.9801988220793
1.0717662882896615,1.6751081650515103,1949.315043764351,1875.9039249600676
1.004606025057573,1.5704081549403526,1879.2619627135448,1810.6385159536092
1.1045317789039488,1.7275453057231756,2097.792983527581,2027.1039893682432
1.1341399796075433,1.7743869179644065,2175.210785970306,2104.4393333869275
1.0870157323932914,1.700951998229209,2128.16219023426,2061.04502433006
0.9154080725672747,1.4318023152300925,1845.7499021756653,1787.0165123703187
0.7590367660943289,1.186743899729155,1610.7402507049826,1561.541458179614
0.7355399588133378,1.1492567175530575,1556.2982330731418,1508.8365242971206
0.6910276226327539,1.0800355939711566,1517.0279831333683,1474.5016874179637
0.7027638174141073,1.0983432579926418,1538.8934002572125,1496.1453543446346
0.76931654240795,1.2018338287647312,1652.379583033662,1605.3920426194682
0.7980019663822774,1.2463694181432192,1710.1893661661243,1662.6985101352975
0.8192970763836641,1.2799388967324599,1741.3670542392342,1691.9168959723934
0.8378454546374221,1.3099378188936739,1780.7020210488665,1729.940308936002
0.8288011878901238,1.2957523669632107,1727.0909054800106,1674.2390814911653
0.9599357432164956,1.5020351469981432,1925.7058100690786,1864.8761901773134
0.9562014967647982,1.4961571455498224,1945.7873727530778,1886.6770199314146
0.9089836245374062,1.421622740085397,1847.6824168692078,1790.1205068908412
0.8613389819295827,1.3454971662830735,1666.4267564718768,1606.106323483163
0.7699252087055979,1.2010392874438258,1512.6243968872432,1457.3556907907996
0.7915545865168157,1.234619736880347,1545.718020133665,1490.295765558588
0.8626448683235179,1.345526907688003,1656.4571207619585,1597.6075612846917
0.8471376688361302,1.3218761018997502,1700.5817800617913,1645.7592167420928
0.9118252200929771,1.422662094766604,1846.728014520851,1790.7307151064938
0.9510588262504501,1.486130158143038,1997.155150024246,1943.2070379944985
0.8542143979664413,1.3355726105358303,1780.0350408294564,1727.201160219513
0.7616643487534617,1.1905742228959584,1649.6772657164865,1602.2524416439353
0.8611462361676044,1.3469901558752746,1857.0278572308243,1806.4057481920897
0.8694756245441806,1.3601492071723902,1852.123297859366,1799.957550527403
0.9217702889739506,1.4412492753091952,1975.4720429405725,1923.1659571531018
0.7644480053347034,1.195129535005741,1711.8726644845717,1667.5719707484325
0.6767907732727778,1.0581888651407556,1563.0620799716642,1523.299358081186
0.6239186783537964,0.9749041468410674,1498.9899598648217,1464.471895739474
0.6159345876698489,0.9625514313177672,1455.9243004068544,1421.491429697272
nan,nan,nan,nan
