omega_a,omega_c,ta,dic,ph_tot
nan,nan,nan,nan,nan
1.4746518692206798,2.3063589015222212,1842.512530724844,1715.5049887044233,7.899465081766922
1.4495943962773534,2.267522073728951,1865.9147674391527,1743.0804022912425,7.884624559864292
1.4851747843592333,2.3231333233527174,1866.0204697477066,1739.3645995466652,7.895481342467666
1.6393775881837562,2.563651401095648,1892.9331798249914,1750.4236233166732,7.9361848142708
1.6745243021547127,2.6200735837399374,1948.747753794609,1804.5108068045329,7.93768991823553
1.6032178674827031,2.5097066867315325,1868.4714000074825,1728.0487109445326,7.940227957140588
1.7164816299762982,2.6856303736762026,1852.9922976606804,1699.500587922994,7.975501006070026
1.9315891841096526,3.0168058445092303,1920.0393413528254,1747.8052377985296,8.00384724513995
1.9024212037458637,2.9691331899146953,1860.8629063363305,1689.1561615427572,8.006955436366411
2.0279527244724442,3.1632176323596317,1959.528388114324,1779.877259720269,8.008730753337954
1.8706022816576233,2.9204817349719066,1875.0424047816325,1706.2983044601806,8.000696435000087
1.8093759530038342,2.822573435873249,1811.3294178598844,1647.0760026307798,7.992594724349866
1.7575190344363067,2.744534434198649,1844.3898030063715,1687.0608730641793,7.975250476877299
1.8574096065200598,2.8968765797312668,1901.6127849757847,1737.2370088061055,7.977955352220069
1.9427489508770917,3.031150227522142,2005.4447598926256,1837.2591202402266,7.974907962018454
1.660106364678964,2.592262008394583,1829.0065236994951,1681.855413215625,7.9488515415285885
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
1.6556517004127749,2.587543414698825,1903.3498295666818,1760.1537599568971,7.932612640321047
1.5942765417017934,2.4925638661421763,1894.2140730076892,1757.0941075927562,7.919096261769755
1.688919380180741,2.640740713945317,1946.3838981011652,1801.4410882813704,7.934518452099804
1.5872769768535187,2.481803211471954,1877.4799256889742,1740.2790673704294,7.921911520186976
1.6019431693962682,2.504224628217595,1878.633298400897,1739.9598876551481,7.924734914507099
1.6054548456530569,2.5094088652133815,1818.0839544006258,1675.9281851197427,7.942196640016904
1.5914001658726515,2.487559920979304,1880.6346183326912,1743.24595607908,7.920424212499003
1.6473899402963985,2.5749002240544323,1935.1813050671067,1794.5636048085646,7.921668757939541
1.6422674526583936,2.566951052763033,1929.7790394266694,1789.5115561191783,7.921403222590229
1.7064176535230182,2.666773001367465,1939.5554335360493,1792.9732671334143,7.936302827591375
1.7593154140512959,2.7493240592650636,1913.145926325449,1759.889664331336,7.95705883420741
1.926184918111925,3.0075635166554164,1936.6093149737799,1766.821837972184,7.992355544708507
2.1289726520881436,3.3242310247991087,2120.2169051639085,1938.2868828366184,7.996313520142136
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
1.7332046000419707,2.6994161643545813,1737.3448939810037,1578.3129737662236,7.980646285156202
1.9771934380651104,3.075417891214875,1851.4747978840187,1671.7434487454695,8.010730541755951
1.8553524881085384,2.886863945327149,1823.1999418754835,1653.8078750426196,7.991882950021295
1.8725654819902304,2.914864137240858,1854.3075665067934,1683.9221893211343,7.992765698703191
1.8085424827953738,2.813528427229495,1785.9162140905212,1618.476753903691,7.9927601192353235
1.9375851777683797,3.013638595677357,1872.0098972958112,1695.0840112178976,8.00285842830792
1.926119277981848,2.9942123080728265,1888.3129882505946,1713.371661599191,7.992763181346256
1.8916500824942017,2.943429107282446,1875.7194420793448,1703.3987964990592,7.9935046340094065
1.8615381818519467,2.89587247311581,1876.331184087441,1707.430221331864,7.983306439985823
1.7332672172522114,2.692517127843874,1855.6441456174957,1700.5297414093675,7.941994819147667
1.6931576508191446,2.632951260978652,1869.697656021619,1719.4214126102777,7.932700002986053
1.7798856276532549,2.770097593887606,1944.9264083121986,1788.5723247939807,7.943437247408323
1.746443352988028,2.716129745280633,1930.4677096494675,1777.3294126510298,7.932895343804083
1.7647570295669188,2.747384515463657,1975.1695895825965,1821.6832512567357,7.933855789063949
1.699786492534814,2.6461634011939945,1904.7039798915996,1754.6874897910775,7.933900690496872
1.7579186787914443,2.736655835944869,1968.2119734957707,1815.0266148182238,7.933933050854171
1.889082008186065,2.940415340967532,1916.737553543648,1746.6515335630634,7.983846605966447
1.9676739430165808,3.0620019695676386,1951.6902299520686,1775.0766568209483,7.99368081101214
1.9159510656146097,2.981054853124256,1973.0410093884923,1802.9706466155758,7.973723537050781
1.8414816387680737,2.8640763539924374,1962.8568484543462,1800.4899716184325,7.9534058394441525
1.9248501925280401,2.9935174910237103,2009.1346587488924,1840.1558343966706,7.963378535801645
1.8594877928970592,2.8932028634890523,1990.5272699184325,1827.4405519866807,7.95372353705078
1.7995820761877808,2.797690249655183,1945.6401497392264,1787.2240902684077,7.942983649863789
1.8639119150126326,2.9006513578049455,1925.184769760062,1758.1767357968101,7.973849889796326
1.8337648725390623,2.854480940121119,1901.6544342599875,1736.477386677106,7.974132878573219
1.9429285766390034,3.0235878395885525,1968.8982506354107,1795.4284356260832,7.984044406515025
2.0592691826860117,3.204493363571912,2042.3597676463753,1860.3988025658794,7.993939817490446
1.837683018239175,2.8633081813607832,2001.8689148554834,1840.9811634110708,7.954925197482678
1.910627009739676,2.9748444769227373,1911.0019362504115,1737.8987443371363,7.994298640775993
2.1145787601438397,3.288587452614858,1967.1058881696813,1775.803902767991,8.023346239489378
2.007184490843665,3.1220282075110366,1943.8624436229525,1762.6844499033912,8.00343312162812
1.9422962188191535,3.0190452730474155,1867.9198280815813,1690.0093087404377,8.002812307597974
1.6946578540153232,2.6397082472738753,1879.7133432535948,1728.36124386135,7.9446876871628245
1.906363640865767,2.9626236002084227,2008.7834141613985,1842.393600253891,7.95255686482146
1.8150833108738074,2.8188228601980216,1973.1795995479051,1815.2229824925478,7.9319358760146255
1.9638534698131664,3.04910365595223,2006.4188150667344,1834.3076467345322,7.961736803428362
2.051943067051758,3.18792994088093,1956.9505093905725,1772.578093528845,8.002254159859875
1.8506450306182705,2.8758871598839915,1879.06951026148,1711.8927685203635,7.972549205800561
1.9590624835547492,3.0466895120427586,2002.1687901298899,1829.4913151163769,7.973100657957157
1.7568967272610667,2.735333269168589,1969.0260404387323,1815.9823939892278,7.933979848823441
1.1566211495380705,1.8051889653467772,1746.4324948924673,1650.115735228144,7.806248343459066
1.3771842192902504,2.149212252536013,1984.8546296647698,1874.377530153622,7.825985861728332
1.1336357761173241,1.768747849286968,1645.329366413348,1546.015103621637,7.826604285376806
1.2764999999750537,1.992062383663004,1878.2728311264702,1774.504359236783,7.815835218073092
2.0799273459749403,3.2352555435871673,2123.0624642527855,1943.9157905239058,7.972982065522038
2.013927576073028,3.13053598108767,2080.223932291464,1906.3021909024094,7.962382939903111
1.8380026218393133,2.8582465353056574,1914.092471765141,1750.1605502679674,7.962816079977491
1.8807477132687649,2.9237050654368413,1913.7986797591252,1745.3132157295934,7.972602647317379
1.7655171112342904,2.7495752792635004,1873.5101804454293,1714.6032092747312,7.964055284969954
1.5621331070901328,2.4353433960053636,1820.2292308234194,1680.5316215745104,7.925086217892923
1.597962767110718,2.4940008843949957,1923.4446914901068,1784.5600481672739,7.9159990368359505
1.9789195111145361,3.078871986155657,2029.818155759331,1856.4200665191197,7.973276617382426
2.006160218102664,3.1201207468861227,1972.4701978264359,1793.446283007113,7.992947290260261
1.7796148387095643,2.7748291060570187,1951.6059656448795,1794.6811026286293,7.9550091097948314
1.680918616943313,2.6221611522393165,1967.5483210030495,1822.0202388824714,7.925435436421087
2.1553630693610004,3.34161104072892,2037.674388004934,1848.3158910395907,7.990137322841919
1.8404396994304297,2.865057593786057,1975.4753350032877,1814.1347299480462,7.953506013442163
1.5175163703803687,2.3692940498136514,1946.5245348270919,1817.867873529692,7.886162787210274
1.6228375277398288,2.528355670918232,2053.9129215863,1920.433924373022,7.8736537415885
1.6422489648341574,2.5498240175874765,1881.7285073455503,1739.0777488350277,7.900859238647392
1.5932847561626844,2.473079851978406,1895.6852416552213,1759.077643731345,7.880894155466903
1.9455945390061176,3.0182405371758323,2001.4483926571563,1832.0518759860088,7.950551911659478
1.915198001410074,2.9730343560376946,1948.533138021095,1779.3213211673653,7.961068623398559
1.3919426956302623,2.167691915206837,1832.8669144428795,1714.474565211213,7.853576535791419
1.1977981045754515,1.8699088000578576,1882.2513043112983,1788.202131871945,7.78603183931193
1.3527483976164814,2.110627984179924,1935.7087802623396,1826.4074244101403,7.8250326129400145
1.9356035447375621,3.0083865684461166,1995.6022627318714,1826.0881903008776,7.962008488596303
1.1210161590277055,1.750434055089411,1664.4997423967484,1568.4762196506945,7.816044838857995
1.6729709726790563,2.610494817702122,2039.6615679531137,1898.728042387862,7.905390858649205
2.2008385662652223,3.4164563438107955,2030.1529646346064,1835.200015054179,8.011005231618153
2.3204709170656668,3.605249430384558,2077.844007391306,1872.7223385827585,8.031584132138441
2.3074812226336414,3.577021523649037,2017.4209495990585,1811.5801586911207,8.0298488162496
2.0305022530975605,3.1476487863622293,1884.2821851250148,1700.1084250944793,7.9998802665023785
2.124067822705996,3.290247518722306,1881.8156723370982,1688.040265406692,8.019239783023824
2.2240681916311513,3.443792826139775,1961.0430707460323,1761.134370832147,8.01912842215961
2.283971428402729,3.5367418889701,2012.0029614146706,1808.7602862842873,8.019074408155097
1.7085064400308598,2.6658738019191266,1854.764999643218,1700.497741143073,7.965403798475779
1.608344603915774,2.511239368473332,1837.0194773304436,1692.2619961344217,7.946385749944743
1.855907371721361,2.8915638260802474,1933.2831397132263,1768.025364644576,7.973886281647486
1.9112540287576456,2.9795691014749157,1965.924581907518,1796.0989512402125,7.9843779222279485
1.7998401357045055,2.8046273009103184,1915.0994837144697,1754.98244707322,7.963939835016019
1.8460467224787094,2.8773153010954133,1931.467187934405,1767.0673626723892,7.974136430399341
1.8132107393509467,2.8267905219624914,1940.640489433874,1780.0860091541874,7.964397573702911
1.7883673028035272,2.7756292269652305,1886.7236874256694,1728.3431268511388,7.940656683151206
1.9625297022031105,3.0488668575333486,1970.5306793547602,1797.5066895658715,7.971282845024013
1.7441295296487698,2.711128917421381,1904.0306220395391,1751.215482334121,7.931368969858833
1.7599964859744783,2.7341827646755306,1980.8227308484131,1830.631583312147,7.910769484213745
1.6625996916209727,2.5905941960699863,1939.7182877716048,1796.8012187937613,7.9130520556252835
1.6326571510207113,2.5451511610486577,1920.073422471861,1778.9734398667704,7.913719453779566
1.5974253110542458,2.4941495211854807,1952.6807053533573,1816.5331668546125,7.90488050599183
1.6496479486340663,2.5750146338463455,1932.1989661806192,1789.3052245538063,7.924698209779865
1.74281502719013,2.718788447307342,1909.308366771922,1755.318214141274,7.954158245274673
1.8164667196412163,2.8327542807083232,1905.4945092777095,1743.4789508705724,7.973852462422258
1.9269526159837727,3.0038689522911515,1932.768062083955,1760.5870617667765,7.993423861163001
1.8404548530295533,2.869157248542306,1850.22629190138,1682.9278869880714,7.9934949942063
1.5816388462468622,2.470067139693736,1762.1357011520097,1617.7396267119852,7.955107816591481
1.613223090367556,2.5170098238893877,1784.2228807638567,1637.0798701129409,7.955130043916951
1.9256691515989286,3.0021128752656376,1908.0533500155432,1733.6396412199288,8.004397573702912
1.8510113647903412,2.8861315888560446,1874.301849772557,1706.091145651146,7.994515459730043
1.5803210044019183,2.4679678995271854,1838.2204938311822,1697.2231997516658,7.935914048624643
1.6929662089539426,2.6429418047837028,1954.6825530851931,1807.4070686751725,7.935470401701401
1.8247910511751064,2.8479417206141533,1978.028112798879,1817.6593638963147,7.965235358483133
1.8733615619145336,2.921550557225076,1935.7865999286375,1768.3771645953884,7.984607815796524
1.8560002310675925,2.8913504402269457,1856.8609009887525,1687.8739677058911,7.993542960326863
1.6795328986340745,2.6199490642840124,1849.0372498604577,1698.1768298673778,7.954823658591913
1.8688833357950727,2.913351351980645,1884.7947151849187,1715.5086989899667,7.994157485851076
1.3908190212165497,2.1728063538952815,1727.1066634961967,1601.9574971279626,7.9060768788336295
1.8529604070544181,2.8875322951891267,1934.3838068804978,1769.444566257697,7.974011415801143
1.5957293385665472,2.4866731211574478,1806.0291568046036,1662.6659184018035,7.934043680698165
1.762675563076506,2.7475171673367704,1955.5630299303994,1801.5088693245214,7.944111188978725
1.7648379730448076,2.7503633567112016,1916.510269172181,1760.3107609944502,7.9539540004829465
1.6384519959607333,2.555653443774322,1911.4769288749687,1768.3262841293092,7.924894505068987
1.5316383973100207,2.389660790975362,1900.6108265617274,1769.0234045496063,7.894863679953282
1.8596736031380696,2.899775039051802,1993.406191215162,1830.4205044488772,7.964554746381529
1.8960952162429885,2.956688837721667,2033.1484699851019,1868.1471580463112,7.964658810038804
1.6259380986256688,2.537483024302263,1871.5218928752786,1727.6319408545821,7.9351636898996984
1.6045154978392466,2.5021030791523087,1767.9504207014668,1620.7223697540755,7.955107577044068
1.841708886006843,2.8706907862673026,1857.1802437755014,1689.2987068203422,7.994175736418567
1.8216592808282948,2.8404740762005334,1882.5055652927617,1717.7930206366789,7.984651913180833
1.7193589794396174,2.6815234904891425,1815.9245632733912,1659.050204790113,7.974582337461694
2.258226397340787,3.51109268892989,1862.999826324786,1652.3300912196958,8.082030433791981
1.941900845654856,3.019857218708678,1767.3117815310663,1584.699049945923,8.032220315727281
2.0352130500310874,3.162209648214007,1799.334389855481,1608.8037832558684,8.041623733377747
2.238098140805844,3.476749879372223,1931.9030236242147,1727.5448987691343,8.05146530185036
1.947142963465326,3.028982554103215,1844.0643458590857,1665.1376722107912,8.012445027619753
1.8755128001295824,2.923311759182486,1889.557441646926,1719.7534219302831,7.994156083952751
1.5673261182437788,2.4482818867206637,1862.7874482572329,1724.5895765946827,7.92594649709903
1.7756390165593516,2.770934743390821,1959.5151834359601,1803.7149735921914,7.955040009395117
1.902363520190798,2.965702109052187,1954.1446555730292,1784.9383673767354,7.984132233401892
1.8899827982363149,2.944439891050148,1926.1166866377644,1757.1530163095622,7.983550140273927
1.7507641164518413,2.7288124706895154,1905.3106392177285,1749.9671928227049,7.954104158440969
1.8628322401468158,2.904203458459116,1990.023753990476,1826.8388061367566,7.964203746428246
1.6433623172367473,2.562902162251473,1850.6654378637693,1703.0388971982886,7.945597797901019
1.5962568587132493,2.489540598430951,1894.2943468971512,1755.2785052453453,7.914549989202651
1.487498925454515,2.3185800385332582,1899.332603245574,1773.051116981342,7.874175736418566
1.721289287197962,2.6832627982269104,2026.8569391090991,1880.844347283383,7.914189757140856
1.6033946383965387,2.4988795021701575,1920.191959227093,1782.2421992863435,7.903748300136387
1.7098916034119955,2.6669728400794823,2026.34931875464,1881.3932062987008,7.914544143438214
1.7454563560044063,2.7219941309137594,2063.1227764335395,1916.1577786743492,7.914406893163662
1.7024316252347431,2.657555914548951,2077.267706185039,1935.3322633692871,7.9050998387492735
1.7988882717512351,2.8091868802089466,2120.6335564845313,1969.9049094759687,7.925594596148414
1.8729033578146197,2.9234058430811847,2027.421095572885,1864.6500850419022,7.964989233504631
1.7931876821173625,2.797090808233882,1926.810218429329,1767.977606482657,7.964357275329901
1.8610179108779108,2.9043521890394093,1971.0921602697872,1807.0094949331606,7.974703452671258
1.8658847962380884,2.910634601015106,1928.9301012820881,1762.3448866618648,7.984364165625761
1.703822354975735,2.6588465475553837,1916.6742966285708,1766.7483115610335,7.944858398026728
1.8606776635267854,2.9036272923925006,2006.4368922153246,1844.2427935607666,7.964612521806474
1.954958544381025,3.046503230691998,1992.0790486057895,1819.8643524545164,7.983393482718255
1.5685595036888778,2.4493837153624223,1814.8397295040838,1674.6771827582547,7.93512692856163
1.609653726336926,2.514806456454181,1910.391210724578,1770.2112898709825,7.925653335406674
1.4662531034873563,2.292178745772403,1939.2451387239284,1816.4108288327882,7.8762119904414805
1.410318351998213,2.2052298894417466,1910.387204142213,1792.4239714928951,7.8664393237571195
1.5207759921879445,2.3782031469249696,2057.2900883289008,1933.9603679668558,7.866386542414255
1.8592060660105127,2.902362269065129,2013.2673414295955,1851.4305458230263,7.964873213400134
1.9558968667014025,3.051090013233903,2017.596363836669,1846.05471487909,7.984235259388466
1.8440024708676626,2.8776413316235034,1990.596224455263,1829.2837496899574,7.964728993384222
1.8587113027961035,2.8978928526126784,1981.6523701893614,1818.9207061842246,7.963817375563527
1.211500650931955,1.8946119234285417,1788.879490977983,1688.1239979013785,7.826739177024495
1.7657414424985283,2.7524199870821278,2067.2372917942953,1919.1225404804802,7.913416744998766
1.6399246528984495,2.5573084883470343,1972.223792205984,1832.9240286968998,7.9038454607025175
1.3271731197311318,2.073979305561404,1822.4829806788377,1710.0306468880367,7.855965431092838
1.489426815306718,2.325823232688196,1938.7325934581008,1813.9128052980534,7.875094551369971
1.2992901396508447,2.0327903972417,1962.480375872071,1859.9835803504375,7.816860131983068
1.3076359972840421,2.046271819645669,1940.534321510417,1835.8741751538173,7.827002205984041
1.3688413379027133,2.14200164056772,2028.693644242202,1921.1618495797513,7.826982787263656
1.2004616673312514,1.8786006384488514,1898.8764930333366,1804.9287331825692,7.797205031037836
1.4766089673964242,2.3095953350340346,2042.5210556604682,1923.5391961495602,7.85641151183898
1.5516134838814721,2.4223764061929725,1827.1164643610623,1689.480485601035,7.925080788947774
2.071301390887906,3.2292464096038818,2035.2222199938783,1853.1371422218444,8.003374100807353
1.7069628853149184,2.6617040128309655,1832.7441678174364,1678.3067483049438,7.964360734314401
1.9353560645818777,3.0188374915287137,1989.7952624675138,1819.5756062389667,7.983720095085866
2.2170765205425,3.450160153142413,2015.7470733853634,1818.1502184409937,8.03212772940652
1.767536401919236,2.7574945071041306,1864.310584004989,1705.2817159332203,7.974165151165977
1.5700461122710827,2.4532349705258407,1871.5335367423545,1733.4458071436572,7.926083039764556
1.1465042621320174,1.7935900955525113,1702.4098416920988,1604.9831749479033,7.826965617797531
1.4926906176270314,2.3351110224835554,2033.1428217542275,1911.4403332181732,7.866946163605707
1.4678414927580403,2.29660001368299,2004.3414094580726,1884.0023105787027,7.867082320649237
1.36192417237381,2.130937958200202,1977.9391898489323,1868.6264347282906,7.837068959954792
1.210816844732008,1.8952126898488442,1921.528415414947,1827.3028096438584,7.797465083919857
1.1313459424980896,1.7712875927369645,1918.434999363195,1833.7947885300791,7.767731132878474
1.7026855731674284,2.6604593285233813,2020.6396791643278,1875.5926765404492,7.925750809556658
1.5354042077132357,2.399107258231783,1938.6700934845119,1808.0998876172641,7.89586793181289
1.3753006244885109,2.1510306186675163,2024.7220703195308,1916.4530831117952,7.82658798687448
1.5345143482315853,2.3951096158537393,2020.8446469050793,1895.3862291811595,7.864491161987316
1.2119741707647607,1.8943055048587658,1842.4707723521371,1745.1234141588761,7.805724478933014
1.5260641335295921,2.3851846122081457,2048.641745358073,1924.6268183026261,7.865854463551893
1.292931350803838,2.0219437887316998,1911.8113441466855,1807.1515173774308,7.827205037675207
1.184713691947822,1.8538652294281486,1873.6879726327918,1780.3860152396994,7.797198985296129
1.3729422866539305,2.1480230590185174,2032.4624734583672,1924.5428279324017,7.827043423945182
1.5253200498151316,2.384354023760718,1974.2970966829362,1846.5016374178333,7.886153568145157
1.7173857538725252,2.6838279254524258,2042.9150613383122,1897.1627487765,7.925984927743382
1.345109671654306,2.1052431229601303,1961.8612522327555,1853.5924498491313,7.837321622063175
1.7197804565383061,2.6831823496912,1966.3980034645883,1817.3413889815372,7.934682231502142
2.0391762592782885,3.1789938538775764,2086.7061690517676,1909.9825186089959,7.983855023563456
1.780700234335588,2.775063215397443,2002.8599027227997,1849.792531601923,7.933496793617586
1.8596143244863323,2.8997150059255143,2027.2102076207507,1866.3307000198768,7.954179784267328
1.6075031947743128,2.5056258121136232,1820.8103989225096,1677.1141905273237,7.93393040297441
1.9847688934444931,3.0932486523300926,2027.1475370384935,1853.1860668923878,7.983748300136387
1.4485601734766684,2.262511482828283,1864.358603088076,1739.6790026029728,7.886031500465051
1.4336680193822222,2.242417924307967,1953.188620173928,1834.2307800136987,7.86702619299289
1.2299830603217319,1.9266717175620873,1934.498430478807,1838.103729642135,7.8082767404543825
1.4221312918515936,2.2284941574090698,2155.253259684228,2046.4211198877535,7.828758599386727
1.2889793218540062,2.019695692600737,2034.5109620288226,1935.7622165240132,7.808581507603048
1.5203289513297515,2.3780125500656184,2023.5485904737702,1898.4316270704444,7.8766790239896824
1.2871622717141529,2.0135812675954385,1867.9270723380466,1761.9900231491465,7.836978952656984
1.6103661304715657,2.519482148186803,2066.554012436834,1933.1259679249679,7.897043423945181
1.638306535215162,2.558890806016276,2014.9287792553698,1876.7941193850763,7.905536234249018
1.5628800141926735,2.44137297333452,2003.965499399833,1873.69496018371,7.885601314789443
1.49820025521607,2.343634462569414,2038.8688610358872,1916.867623504691,7.8668744825179395
1.4374313858376282,2.24753211241739,1983.6089759326767,1866.202375690643,7.856367736370239
1.377573481031806,2.15630504556732,1929.8387409310772,1816.2864239885107,7.85720234793223
1.4451345836066227,2.262348831142838,2028.72226689349,1911.938870489268,7.857535273294178
1.447840005281862,2.2669373928890137,1957.475767545412,1836.8111173203588,7.877671166547159
1.689109152757852,2.643129923210075,2005.4300485778986,1860.3229229705798,7.937081111817706
1.777107550985551,2.7797891490353157,1978.0150857982796,1822.1721629779247,7.966685205428332
1.650039015063104,2.5810956884030443,1912.7654536639016,1767.6386344140835,7.946671943700273
1.850679567578585,2.8897823861203307,2011.0545116062578,1849.8590358401148,7.965120288684898
1.7148461071495071,2.678656189506697,1913.2086619896704,1761.5982489407654,7.955497321182295
1.9148274501371374,2.98373058325918,1951.4776006763173,1781.419646221454,7.983398755183262
1.6291638138617373,2.539202874866347,1771.5832109764115,1623.0958518680873,7.953626899092519
1.7444895150763942,2.720945773702078,1874.1702117743168,1717.993358242745,7.964266310376446
1.8848459191712075,2.9418479090897884,1996.818795012705,1831.537901594986,7.974684694016323
1.8064942331130223,2.820887173760981,2001.8468250160693,1845.0545352388842,7.955042683582129
1.7037916747007176,2.663527505761212,1955.6769143725805,1807.2183888524191,7.945997049333807
1.6873202663731377,2.6394408946932386,1996.825526493582,1851.4858129320976,7.936972826900873
1.5698112707508256,2.455975986017527,1896.1190915036136,1759.1843934238887,7.926657761034878
1.6965673655815292,2.6536249477076925,1999.0622029994747,1853.2907951706175,7.936444135524669
1.6064785110450015,2.513137554545015,1899.0797608156968,1758.2899170455962,7.936514805305932
1.7337265047452666,2.708321303860843,1930.841888464034,1778.3899216383318,7.955192660424193
1.530080173022061,2.391691331417095,1868.7268953205833,1734.9393699746108,7.916297252644011
1.3630278869797428,2.1328409723644173,1818.6179746760388,1701.943544815142,7.876148982517886
1.5464552240611331,2.4159354989977704,1904.845499605711,1771.8128330625887,7.905283430741226
1.5879558794852726,2.481640445769004,1962.933280564082,1828.0122174034564,7.905542891059696
1.4836324377584533,2.3197980277554024,1958.384678472418,1834.99870752736,7.87572381002747
1.3531452190117514,2.115538488364543,1834.085504232845,1718.8016102727204,7.866538087917599
1.2665826402407843,1.9814570139005503,1799.9812491663101,1693.2386672033167,7.846716974524004
1.2964956568904378,2.0289299299213237,1778.3048374893885,1666.673160640605,7.867041040250248
1.3641513418682285,2.1345860216915042,1828.710939795495,1711.8003814693468,7.876878471767004
1.5761550339384118,2.4649735087183475,1823.9339176532385,1682.6441150954934,7.9464448762488225
1.5196360555113584,2.376181091159808,1755.497206889149,1617.1754583261518,7.946191503643562
1.4748244474172574,2.305022324546194,1631.4189514380455,1491.663950360754,7.965718049695856
1.1635253307334752,1.8205045433830875,1394.263398412711,1277.3005870941583,7.936735411277002
1.9260793296241367,2.998025320899069,1850.5741388808415,1672.534527413617,8.01415812515191
2.065744036383779,3.215899448833184,1982.1278964050293,1796.2692295713791,8.01417973014329
1.9569909447018683,3.045853173334554,1911.7804268416642,1733.8313720441529,8.004046311179632
2.0993495902025834,3.2669534010490384,2004.614845136134,1816.5416382398757,8.01389483806984
1.978372779067234,3.0837478693125853,2003.710962496773,1827.5433671205785,7.995294076398857
1.8933464047680222,2.953911191160907,2016.1290385686293,1849.283263944094,7.9760314871555265
1.6343491061156927,2.5533622124421607,1998.781323387556,1858.557261571445,7.917431207165844
1.4561950457825275,2.276325826070987,1945.6684050139536,1822.8382422143427,7.877856472143366
1.591921784052148,2.489440590926803,2091.6109782678327,1960.2649441602737,7.888190304069888
1.631304579442289,2.549736780057055,2004.6491862277753,1865.0057855158627,7.917639098101002
1.7640263558886282,2.7556226505875774,2025.9697738209156,1872.9797374648526,7.9471477252905
1.8725144181157196,2.921342312195055,1994.0461591800308,1828.34273528711,7.9760117621062845
1.610180277160471,2.5164358055265796,1976.4363417922705,1837.816506132084,7.9175408776794995
1.6251733422385886,2.538508533759403,1979.0699553545928,1839.2678138349365,7.916970007653199
1.7936344489480576,2.7993312232866394,2033.858008414542,1878.593565301024,7.946261496892341
1.7429176514560916,2.7211946795626547,2025.1562782957308,1874.8900384736626,7.936510754603169
1.7040910464187433,2.6607737537331166,2021.003439086367,1874.8379402772732,7.926503990809551
1.6313129024603061,2.5474449475688967,1939.2034774673589,1797.0447148152482,7.926536523991097
1.522779545164483,2.379349023985746,1901.0432329853736,1768.8205261020566,7.907146071868086
1.6179020537913635,2.5284201635567043,1979.9138502721905,1840.9932941942752,7.9171184480118635
1.8045370706875088,2.8203446073025846,2040.2632877680308,1883.6971096286836,7.957196871290942
1.6947363226982703,2.6489657662731703,1922.2452676352725,1771.7349937740555,7.957308291858976
1.7213942890569998,2.6896409852489103,1832.7420577885448,1674.952630299466,7.986810254228734
1.7657462689878038,2.757265056384983,1764.094330974134,1597.7440258179417,8.016431507212552
1.7603391802607524,2.7445584874721916,1694.0427691862312,1525.0731458850544,8.025047649680848
1.9749059871286085,3.0779362674747035,1954.5356761463277,1776.8110339196269,8.00469963875028
1.9478598658895736,3.0358637456890465,1965.2260398322483,1790.9810824361962,7.994686876321455
2.0260512908728012,3.1555516706518008,2024.7838347426352,1845.631194593147,7.994114544375825
2.0331890852586927,3.1662507189142555,2026.4754755118047,1846.9221247872372,7.993834438996997
1.9450806593605892,3.032449026656749,2042.3356541525102,1872.4346055731971,7.974696038362242
1.8621389330647475,2.9053060626121745,2014.5384980166755,1851.6810764641273,7.965390384874798
1.7741968615558494,2.7679696924119073,1995.8301514518143,1841.5959979928316,7.945351077746596
1.7517050197974648,2.733614419681218,2014.5375859222725,1863.701475514842,7.9354368089264025
1.7247036755353586,2.6911554562254527,1981.8052324809144,1832.3209077347547,7.935371222581912
1.5438079218351701,2.412655114815722,1962.7476261664056,1831.6482099069094,7.896769697663149
1.1674956409695891,1.8267318797149354,1927.1612645375228,1838.4001651203132,7.777620820687796
1.3724203665416412,2.1464690997571965,1951.2023441128272,1838.9487628563083,7.847401508550705
1.4578061831368543,2.276239218985514,1870.0264561284084,1744.588718624342,7.885907553767017
1.5064086111790234,2.351536548480412,1886.8047921633859,1756.8038074893864,7.89565925193471
1.561196833260877,2.4373939399045885,1954.3565051516644,1821.689546674971,7.89556169492557
1.5534086819729225,2.425060398841217,1940.5008223277694,1808.2527993480867,7.895288292739185
1.488470636640704,2.324282106304006,1907.0497425073615,1780.172002223192,7.885718308926628
1.6553018602813,2.5852111434545906,2119.556239014219,1984.2619403108406,7.885855289646543
1.4560026198963192,2.2748567918266245,1879.2772670605016,1754.5151418767139,7.886122391607674
1.53355967763851,2.3961877648690897,1902.9254697906633,1770.4393097554373,7.906213682355596
